,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,year_released,age,decades,day,month,markup,profitmargin,netprofit,genres,randomgenre
3408,9,2012-09-14,Arbitrage,12000000,7919574,35830713,2012,8,0,Friday,9,1.98589275,0.665091788712103,23830713,"['Drama', 'Thriller']",Drama
3410,11,2000-05-12,Screwed,12000000,6982680,6982680,2000,20,2,Friday,5,-0.41811,-0.7185378679819209,-5017320,['Comedy'],Comedy
3412,13,1993-09-03,Fortress,12000000,6730578,46730578,1993,27,2,Friday,9,2.8942148333333333,0.7432088257072275,34730578,"['Action', 'War']",Action
3413,14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,2012,8,0,Friday,6,-0.16447875,-0.19685765023929672,-1973745,"['Drama', 'History']",Drama
3426,27,1999-03-19,Ravenous,12000000,2062406,2062406,1999,21,2,Friday,3,-0.8281328333333333,-4.81844699831168,-9937594,"['Drama', 'Horror']",Horror
3428,29,2013-03-01,Stoker,12000000,1703125,12034913,2013,7,0,Friday,3,0.0029094166666666665,0.002900976517237807,34913,"['Drama', 'Horror', 'Thriller']",Thriller
3431,32,2011-03-11,Kill the Irishman,12000000,1188194,1188194,2011,9,0,Friday,3,-0.9009838333333332,-9.099360878779056,-10811806,"['Action', 'Crime', 'Drama', 'Thriller']",Drama
3433,34,2012-04-20,Darling Companion,12000000,793352,1200346,2012,8,0,Friday,4,-0.8999711666666667,-8.997117497788137,-10799654,"['Drama', 'Romance']",Drama
3435,36,2001-07-20,Brother,12000000,450594,450594,2001,19,1,Friday,7,-0.9624505,-25.63151306941504,-11549406,['Drama'],Drama
3446,47,2011-08-19,5 Days of War,12000000,17479,87793,2011,9,0,Friday,8,-0.9926839166666668,-135.68515713097855,-11912207,"['Drama', 'War']",War
3447,48,2015-11-11,10 Days in a Madhouse,12000000,14616,14616,2015,5,0,Wednesday,11,-0.998782,-820.0180623973728,-11985384,['Drama'],Drama
3451,52,2010-02-10,Triangle,12000000,0,1594955,2010,10,1,Wednesday,2,-0.8670870833333333,-6.5237232398406215,-10405045,['Horror'],Horror
3453,54,2014-10-03,Drive Hard,12000000,0,0,2014,6,0,Friday,10,-1.0,-inf,-12000000,"['Action', 'Comedy', 'Crime']",Comedy
3454,55,2015-10-30,Dancin' It's On,12000000,0,0,2015,5,0,Friday,10,-1.0,-inf,-12000000,"['Drama', 'Romance']",Romance
3455,56,2009-06-05,Home,12000000,0,0,2009,11,1,Friday,6,-1.0,-inf,-12000000,"['Drama', 'Mystery']",Mystery
3459,60,2015-11-20,Carol,11800000,12711491,42843521,2015,5,0,Friday,11,2.6308068644067797,0.7245791259779979,31043521,"['Drama', 'Romance']",Drama
3461,62,2016-01-22,Dirty Grandpa,11500000,35593113,105078449,2016,4,0,Friday,1,8.137256434782609,0.8905579582736323,93578449,['Comedy'],Comedy
3462,63,2009-11-27,The Cry of the Owl,11500000,0,0,2009,11,1,Friday,11,-1.0,-inf,-11500000,['Drama'],Drama
3467,68,2010-12-10,The Fighter,11000000,93617009,129262388,2010,10,1,Friday,12,10.75112618181818,0.9149017732830372,118262388,['Drama'],Drama
3472,73,2014-08-22,If I Stay,11000000,50474843,78356170,2014,6,0,Friday,8,6.1232881818181815,0.8596153946779175,67356170,['Drama'],Drama
3478,79,2015-11-04,Brooklyn,11000000,38322743,62076141,2015,5,0,Wednesday,11,4.643285545454545,0.8227982631845623,51076141,"['Drama', 'Romance']",Drama
3480,81,2015-04-01,Woman in Gold,11000000,33307793,58586407,2015,5,0,Wednesday,4,4.326037,0.812243136876443,47586407,['Drama'],Drama
3482,83,2017-12-08,"I, Tonya",11000000,30014534,53797409,2017,3,0,Friday,12,3.8906735454545456,0.7955291861732597,42797409,['Drama'],Drama
3489,90,2013-01-11,Quartet,11000000,18388357,56178935,2013,7,0,Friday,1,4.107175909090909,0.8041970713755966,45178935,"['Comedy', 'Drama', 'Romance']",Drama
3493,94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,7,0,Friday,12,1.9948406363636364,0.6660924164518452,21943247,['Drama'],Drama
3497,98,2013-05-10,Peeples,11000000,9177065,9307166,2013,7,0,Friday,5,-0.153894,-0.18188501204340826,-1692834,['Comedy'],Comedy
3501,2,2003-09-26,The Gospel of John,11000000,4068087,4234355,2003,17,1,Friday,9,-0.6150586363636363,-1.5977982479031636,-6765645,['Drama'],Drama
3510,11,2011-08-26,Brighton Rock,11000000,229653,229653,2011,9,0,Friday,8,-0.9791224545454544,-46.89835099040727,-10770347,"['Crime', 'Drama', 'Thriller']",Thriller
3513,14,2012-05-04,LOL,11000000,0,10431506,2012,8,0,Friday,5,-0.05168127272727273,-0.05449778775950472,-568494,"['Comedy', 'Drama', 'Romance']",Drama
3514,15,2016-02-05,Misconduct,11000000,0,2352511,2016,4,0,Friday,2,-0.7861353636363636,-3.6758548631653576,-8647489,"['Drama', 'Mystery', 'Thriller']",Mystery
3521,22,1982-06-04,Poltergeist,10700000,74706019,121706019,1982,38,3,Friday,6,10.37439429906542,0.9120832306576392,111006019,"['Horror', 'Thriller']",Thriller
3524,25,2013-12-06,The Last Days on Mars,10600000,24084,261364,2013,7,0,Friday,12,-0.9753430188679244,-39.55646531274391,-10338636,"['Horror', 'Science Fiction', 'Thriller']",Horror
3526,27,1968-04-02,2001: A Space Odyssey,10500000,59936321,71928046,1968,52,5,Tuesday,4,5.850290095238094,0.8540207807118798,61428046,"['Adventure', 'Mystery', 'Science Fiction']",Mystery
3532,33,1983-02-18,Lovesick,10100000,10143618,10143618,1983,37,3,Friday,2,0.004318613861386138,0.0043000436333466025,43618,"['Comedy', 'Romance']",Comedy
3535,36,2018-10-19,Halloween,10000000,159342015,254900667,2018,2,0,Friday,10,24.4900667,0.9607690316479244,244900667,"['Horror', 'Thriller']",Horror
3536,37,1997-12-05,Good Will Hunting,10000000,138433435,225925989,1997,23,2,Friday,12,21.5925989,0.9557377172751914,215925989,['Drama'],Drama
3541,42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,2016,4,0,Friday,7,10.8514727,0.9156223006782946,108514727,"['Action', 'Horror', 'Thriller']",Horror
3542,43,2018-05-18,Book Club,10000000,68566296,91113683,2018,2,0,Friday,5,8.1113683,0.8902470005520466,81113683,['Comedy'],Comedy
3544,45,2018-01-05,Insidious: The Last Key,10000000,67745330,167885588,2018,2,0,Friday,1,15.788558800000002,0.9404356257191058,157885588,"['Horror', 'Mystery', 'Thriller']",Mystery
3552,53,2017-11-03,Lady Bird,10000000,48958273,78610769,2017,3,0,Friday,11,6.8610769,0.8727909658281043,68610769,"['Comedy', 'Drama']",Drama
3554,55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012,8,0,Friday,5,12.463978,0.9257277455444446,124639780,"['Comedy', 'Drama']",Comedy
3555,56,2018-06-08,Hereditary,10000000,44069456,70133905,2018,2,0,Friday,6,6.0133905,0.8574156108946165,60133905,"['Horror', 'Mystery', 'Thriller']",Horror
3556,57,2018-03-16,"Love, Simon",10000000,40826341,65520633,2018,2,0,Friday,3,5.5520633,0.8473763218984773,55520633,"['Comedy', 'Drama', 'Romance']",Comedy
3560,61,2017-10-27,Jigsaw,10000000,38052832,102445196,2017,3,0,Friday,10,9.2445196,0.902386833248872,92445196,"['Crime', 'Horror', 'Mystery', 'Thriller']",Horror
3567,68,2016-01-22,The Boy,10000000,35819556,68220952,2016,4,0,Friday,1,5.8220952000000015,0.8534174662352997,58220952,"['Drama', 'Horror', 'Thriller']",Thriller
3569,70,2017-05-19,"Everything, Everything",10000000,34121140,61603136,2017,3,0,Friday,5,5.1603136,0.8376706017044327,51603136,"['Drama', 'Romance']",Romance
3570,71,2010-09-17,Devil,10000000,33679655,63354114,2010,10,1,Friday,9,5.3354114,0.8421570539207603,53354114,"['Horror', 'Mystery', 'Thriller']",Thriller
3572,73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,2015,5,0,Friday,3,8.0384306,0.8893613234138237,80384306,"['Comedy', 'Drama']",Drama
3574,75,2017-04-28,How to Be a Latin Lover,10000000,32149404,62556228,2017,3,0,Friday,4,5.2556227999999985,0.8401438142977546,52556228,['Comedy'],Comedy
3579,80,2018-08-10,Slender Man,10000000,30564825,51723644,2018,2,0,Friday,8,4.1723644,0.8066648204445921,41723644,"['Horror', 'Mystery', 'Thriller']",Horror
3584,85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,4,0,Friday,9,2.0768449,0.6749917423526939,20768449,"['Drama', 'Horror', 'Mystery']",Mystery
3590,91,2015-08-21,Sinister 2,10000000,27740955,54104225,2015,5,0,Friday,8,4.4104225,0.8151715508354477,44104225,['Horror'],Horror
3591,92,2016-01-08,The Forest,10000000,26594261,40749230,2016,4,0,Friday,1,3.074923,0.7545965899232943,30749230,"['Horror', 'Thriller']",Thriller
3595,96,2012-08-17,Sparkle,10000000,24397469,24660323,2012,8,0,Friday,8,1.4660323,0.5944903073653982,14660323,"['Comedy', 'Romance']",Romance
3596,97,2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,2016,4,0,Friday,10,1.3591043,0.5761103059326372,13591043,['Comedy'],Comedy
3597,98,2013-04-26,Mud,10000000,21590086,31556959,2013,7,0,Friday,4,2.1556959,0.6831126852242004,21556959,['Drama'],Drama
3598,99,2010-11-12,Skyline,10000000,21416355,68264973,2010,10,1,Friday,11,5.8264973,0.8535119906954333,58264973,"['Action', 'Science Fiction']",Science Fiction
3599,100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,2017,3,0,Friday,12,1.8717667,0.6517822983322427,18717667,"['Comedy', 'Drama']",Drama
3600,1,2016-09-16,Blair Witch,10000000,20777061,38985577,2016,4,0,Friday,9,2.8985577,0.7434948827357358,28985577,"['Horror', 'Thriller']",Horror
3606,7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000,18297124,77959374,2015,5,0,Friday,10,6.7959374000000015,0.8717280618492396,67959374,"['Horror', 'Thriller']",Horror
3613,14,2005-06-17,The Perfect Man,10000000,16535005,19535005,2005,15,1,Friday,6,0.9535005,0.4880984161509045,9535005,"['Comedy', 'Drama', 'Family', 'Romance']",Romance
3616,17,2016-10-07,The Birth of a Nation,10000000,15861566,16891011,2016,4,0,Friday,10,0.6891010999999999,0.4079691263003736,6891011,['Drama'],Drama
3621,22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2011,9,0,Wednesday,11,2.4240572,0.7079488041262862,24240572,['Drama'],Drama
3622,23,2014-12-25,Big Eyes,10000000,14482031,27317872,2014,6,0,Thursday,12,1.7317872,0.6339392760900263,17317872,['Drama'],Drama
3627,28,2000-12-19,The Gift,10000000,12008642,44567606,2000,20,2,Tuesday,12,3.4567606,0.7756217823322168,34567606,['Science Fiction'],Science Fiction
3638,39,2013-01-25,Movie 43,10000000,8840453,31164747,2013,7,0,Friday,1,2.1164747000000004,0.6791246211624951,21164747,['Comedy'],Comedy
3639,40,2018-10-19,Can You Ever Forgive Me?,10000000,8803865,11752387,2018,2,0,Friday,10,0.17523870000000005,0.1491090278085635,1752387,"['Crime', 'Drama']",Drama
3641,42,2010-05-21,MacGruber,10000000,8525600,8629895,2010,10,1,Friday,5,-0.1370105,-0.15876265006700546,-1370105,"['Action', 'Adventure', 'Comedy']",Adventure
3643,44,2014-03-14,Bad Words,10000000,7779614,7843145,2014,6,0,Friday,3,-0.2156855,-0.2749987409387433,-2156855,['Comedy'],Comedy
3644,45,2015-03-27,While We're Young,10000000,7582065,17503828,2015,5,0,Friday,3,0.7503828,0.4286963971538112,7503828,"['Comedy', 'Drama', 'Mystery']",Drama
3646,47,2001-10-24,Bones,10000000,7316658,8378853,2001,19,1,Wednesday,10,-0.16211470000000006,-0.19348077833565047,-1621147,['Drama'],Drama
3647,48,2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,2012,8,0,Friday,6,0.1766959,0.15016275657967365,1766959,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",Comedy
3649,50,2016-11-11,Shut In,10000000,6900335,11360665,2016,4,0,Friday,11,0.1360665,0.11976983741708785,1360665,"['Drama', 'Thriller']",Thriller
3650,51,2011-02-11,Cedar Rapids,10000000,6861102,7862131,2011,9,0,Friday,2,-0.2137869,-0.2719197886679833,-2137869,['Comedy'],Comedy
3651,52,2012-11-30,The Collection,10000000,6810754,8890094,2012,8,0,Friday,11,-0.1109906,-0.12484749880035015,-1109906,"['Horror', 'Thriller']",Horror
3658,59,2015-03-20,Danny Collins,10000000,5637066,8465845,2015,5,0,Friday,3,-0.1534155,-0.18121699605886948,-1534155,"['Comedy', 'Drama', 'Music']",Comedy
3663,64,2018-06-15,Gotti,10000000,4286367,6089100,2018,2,0,Friday,6,-0.39109,-0.6422788260990951,-3910900,"['Crime', 'Drama', 'History', 'Thriller']",Thriller
3664,65,2012-03-16,"Jeff, Who Lives at Home",10000000,4269426,4708127,2012,8,0,Friday,3,-0.5291873,-1.1239868848057837,-5291873,"['Comedy', 'Drama']",Drama
3665,66,2016-09-30,Denial,10000000,4073448,9263940,2016,4,0,Friday,9,-0.07360599999999999,-0.07945431425505778,-736060,"['Drama', 'History']",History
3666,67,2016-04-29,The Man Who Knew Infinity,10000000,3877922,12382122,2016,4,0,Friday,4,0.23821220000000004,0.1923839871711812,2382122,['Drama'],Drama
3667,68,2016-10-14,Max Steel,10000000,3818664,4563080,2016,4,0,Friday,10,-0.543692,-1.191502230949271,-5436920,"['Action', 'Adventure', 'Science Fiction']",Adventure
3670,71,2012-10-12,Atlas Shrugged: Part II,10000000,3336053,3336053,2012,8,0,Friday,10,-0.6663946999999999,-1.9975542954503416,-6663947,"['Drama', 'Mystery', 'Science Fiction']",Science Fiction
3671,72,1994-02-04,Romeo Is Bleeding,10000000,3275585,3275585,1994,26,2,Friday,2,-0.6724415,-2.0528897891521667,-6724415,['Documentary'],Documentary
3673,74,2014-11-14,Rosewater,10000000,3128941,3185717,2014,6,0,Friday,11,-0.6814283,-2.1390107784213104,-6814283,['Drama'],Drama
3677,78,2011-09-09,Bucky Larson: Born to Be a Star,10000000,2529395,2529395,2011,9,0,Friday,9,-0.7470604999999999,-2.9535145756198617,-7470605,['Comedy'],Comedy
3680,81,2013-05-03,The Iceman,10000000,1930282,3623609,2013,7,0,Friday,5,-0.6376391,-1.7596796453480494,-6376391,"['Crime', 'Drama', 'Thriller']",Drama
3681,82,2015-06-05,Testament of Youth,10000000,1822250,6646669,2015,5,0,Friday,6,-0.3353331,-0.5045130124578191,-3353331,"['Drama', 'History', 'War']",History
3682,83,2017-04-21,Free Fire,10000000,1799322,3793739,2017,3,0,Friday,4,-0.6206261,-1.6359219756551515,-6206261,"['Action', 'Crime', 'Mystery']",Mystery
3683,84,2011-06-24,A Better Life,10000000,1759252,1884251,2011,9,0,Friday,6,-0.8115749,-4.30714856990921,-8115749,['Drama'],Drama
3685,86,2000-02-04,Gun Shy,10000000,1638202,1638202,2000,20,2,Friday,2,-0.8361798,-5.104253321629447,-8361798,"['Action', 'Adventure', 'Comedy']",Action
3687,88,2010-04-16,The Joneses,10000000,1475746,3541565,2010,10,1,Friday,4,-0.6458435,-1.823610465994553,-6458435,"['Comedy', 'Drama']",Comedy
3689,90,2012-07-27,Killer Joe,10000000,1291645,4659110,2012,8,0,Friday,7,-0.534089,-1.1463326686856503,-5340890,"['Crime', 'Drama', 'Thriller']",Thriller
3690,91,2017-06-02,Churchill,10000000,1279681,7582196,2017,3,0,Friday,6,-0.2417804,-0.3188791215631989,-2417804,"['Drama', 'Thriller', 'War']",Thriller
3692,93,2014-03-21,50 to 1,10000000,1069454,1069454,2014,6,0,Friday,3,-0.8930546,-8.350565802736723,-8930546,"['Comedy', 'Drama']",Comedy
3698,99,2012-01-20,Coriolanus,10000000,749641,2179623,2012,8,0,Friday,1,-0.7820377,-3.5879493839072167,-7820377,"['Drama', 'Thriller']",Thriller
3699,100,2013-10-04,Parkland,10000000,641439,1616353,2013,7,0,Friday,10,-0.8383646999999999,-5.186767370741416,-8383647,"['Drama', 'History', 'Mystery', 'Thriller']",Thriller
3711,12,2010-10-29,Welcome to the Rileys,10000000,152857,355919,2010,10,1,Friday,10,-0.9644081,-27.09628033344665,-9644081,['Drama'],Drama
3712,13,2016-09-09,Kicks,10000000,150191,150191,2016,4,0,Friday,9,-0.9849809000000002,-65.5818857321677,-9849809,['Adventure'],Adventure
3714,15,2012-06-01,High School,10000000,139034,248133,2012,8,0,Friday,6,-0.9751867,-39.30096762623271,-9751867,['Comedy'],Comedy
3719,20,2010-02-19,Blood Done Sign My Name,10000000,109383,109383,2010,10,1,Friday,2,-0.9890617,-90.42188457072857,-9890617,"['Crime', 'Drama']",Drama
3723,24,2014-11-07,Elsa & Fred,10000000,67657,197901,2014,6,0,Friday,11,-0.9802099,-49.530315662881954,-9802099,"['Comedy', 'Drama', 'Family', 'Romance']",Romance
3726,27,2015-07-10,Strangerland,10000000,17472,161097,2015,5,0,Friday,7,-0.9838903,-61.074402378691104,-9838903,"['Drama', 'Mystery', 'Thriller']",Mystery
3731,32,2014-12-26,Barbecue,10000000,388,247565,2014,6,0,Friday,12,-0.9752435,-39.39343202795226,-9752435,['Comedy'],Comedy
3732,33,2010-12-31,The Reef,10000000,0,15037867,2010,10,1,Friday,12,0.5037867,0.3350120731883052,5037867,"['Drama', 'Horror', 'Thriller']",Drama
3734,35,2015-07-21,American Heist,10000000,0,2341218,2015,5,0,Tuesday,7,-0.7658782,-3.2712810169749247,-7658782,['Action'],Action
3735,36,2010-10-08,It's a Wonderful Afterlife,10000000,0,1642939,2010,10,1,Friday,10,-0.8357061,-5.086653247625139,-8357061,"['Comedy', 'Romance']",Comedy
3742,43,2009-12-31,Good Intentions,10000000,0,0,2009,11,1,Thursday,12,-1.0,-inf,-10000000,['Comedy'],Comedy
3744,45,2012-04-13,Detention,10000000,0,0,2012,8,0,Friday,4,-1.0,-inf,-10000000,"['Action', 'Comedy', 'Horror', 'Thriller']",Thriller
3746,47,2015-05-19,Into the Grizzly Maze,10000000,0,0,2015,5,0,Tuesday,5,-1.0,-inf,-10000000,"['Action', 'Horror', 'Thriller']",Horror
3747,48,2017-09-22,Friend Request,9900000,3759078,11310835,2017,3,0,Friday,9,0.14250858585858586,0.1247330546330134,1410835,['Thriller'],Thriller
3750,51,2012-12-19,Amour,9700000,6738954,36787044,2012,8,0,Wednesday,12,2.792478762886598,0.7363202109960235,27087044,"['Drama', 'Romance']",Romance
3755,56,2016-12-21,Dangal,9500000,12391761,294654618,2016,4,0,Wednesday,12,30.016275578947372,0.9677588626830887,285154618,"['Action', 'Drama']",Action
3756,57,2010-03-19,The Runaways,9500000,3573673,5278632,2010,10,1,Friday,3,-0.4443545263157895,-0.799708712408821,-4221368,"['Drama', 'Music']",Music
3758,59,2013-12-31,Re-Kill,9500000,0,0,2013,7,0,Tuesday,12,-1.0,-inf,-9500000,"['Horror', 'Science Fiction']",Horror
3761,62,2011-11-11,Melancholia,9400000,3030848,21817298,2011,9,0,Friday,11,1.3209891489361705,0.5691492136193951,12417298,"['Drama', 'Science Fiction']",Science Fiction
3763,64,2012-11-13,Jab Tak Hai Jaan,9200000,3047539,5806666,2012,8,0,Tuesday,11,-0.3688406521739129,-0.5843859453944829,-3393334,"['Drama', 'Romance']",Drama
3765,66,2010-05-21,Kites,9200000,1685269,17155193,2010,10,1,Friday,5,0.8646948913043478,0.4637192365017403,7955193,"['Action', 'Drama', 'Romance']",Action
3770,71,2014-07-18,The Purge: Anarchy,9000000,71562550,111534881,2014,6,0,Friday,7,11.392764555555555,0.9193077544952059,102534881,"['Horror', 'Thriller']",Horror
3774,75,2016-10-21,Ouija: Origin of Evil,9000000,35144505,81831866,2016,4,0,Friday,10,8.092429555555556,0.8900183945457141,72831866,"['Horror', 'Thriller']",Horror
3779,80,2015-01-30,Black or White,9000000,21571189,21971021,2015,5,0,Friday,1,1.4412245555555556,0.5903695144617995,12971021,['Drama'],Drama
3785,86,2016-11-18,The Edge of Seventeen,9000000,14431633,19096003,2016,4,0,Friday,11,1.1217781111111111,0.5286971833843972,10096003,"['Comedy', 'Drama']",Comedy
3786,87,2016-12-02,Jackie,9000000,13960394,36588512,2016,4,0,Friday,12,3.0653902222222222,0.7540211528689661,27588512,['Drama'],Drama
3791,92,2016-11-04,Loving,9000000,7710234,12898064,2016,4,0,Friday,11,0.43311822222222224,0.3022208604330076,3898064,"['Drama', 'Romance']",Drama
3800,1,2000-09-29,Beautiful,9000000,3134509,3134509,2000,20,2,Friday,9,-0.6517212222222222,-1.8712630909657624,-5865491,"['Horror', 'Romance', 'Thriller']",Thriller
3802,3,2013-03-22,The Sapphires,9000000,2450867,20395040,2013,7,0,Friday,3,1.2661155555555557,0.5587162368889691,11395040,"['Comedy', 'Drama']",Drama
3803,4,2016-08-26,Greater,9000000,2000093,2000093,2016,4,0,Friday,8,-0.7777674444444445,-3.4997907597296725,-6999907,"['Drama', 'Family']",Drama
3804,5,2018-12-25,Destroyer,9000000,1533324,3681096,2018,2,0,Tuesday,12,-0.5909893333333334,-1.4449240117617144,-5318904,"['Action', 'Crime', 'Drama', 'Thriller']",Action
3816,17,2010-04-02,Leaves of Grass,9000000,70066,85527,2010,10,1,Friday,4,-0.990497,-104.2299273913501,-8914473,"['Comedy', 'Crime', 'Thriller']",Crime
3818,19,2015-05-08,Skin Trade,9000000,1242,1242,2015,5,0,Friday,5,-0.999862,-7245.376811594203,-8998758,"['Action', 'Drama', 'Thriller']",Drama
